League;Date;Get;Pay;Value;Confidence
Phrecia;2025-04-15;Singular Scouting Report;Chaos Orb;8;High
Phrecia;2025-04-16;Singular Scouting Report;Chaos Orb;8;High
Phrecia;2025-04-17;Singular Scouting Report;Chaos Orb;5;High
Phrecia;2025-04-18;Singular Scouting Report;Chaos Orb;5;High
Phrecia;2025-04-19;Singular Scouting Report;Chaos Orb;5;High
Phrecia;2025-04-20;Singular Scouting Report;Chaos Orb;5;High
Phrecia;2025-04-21;Singular Scouting Report;Chaos Orb;5;High
Phrecia;2025-04-22;Singular Scouting Report;Chaos Orb;5;High
Phrecia;2025-04-23;Singular Scouting Report;Chaos Orb;5;High
Phrecia;2025-02-21;Sacred Orb;Chaos Orb;3.6;High
Phrecia;2025-02-22;Sacred Orb;Chaos Orb;8;High
Phrecia;2025-02-23;Sacred Orb;Chaos Orb;9.1;High
Phrecia;2025-02-24;Sacred Orb;Chaos Orb;10;High
Phrecia;2025-02-25;Sacred Orb;Chaos Orb;11;High
Phrecia;2025-02-26;Sacred Orb;Chaos Orb;12.994;High
Phrecia;2025-02-27;Sacred Orb;Chaos Orb;13.3435;High
Phrecia;2025-02-28;Sacred Orb;Chaos Orb;11;High
Phrecia;2025-03-01;Sacred Orb;Chaos Orb;11;High
Phrecia;2025-03-02;Sacred Orb;Chaos Orb;25;High
Phrecia;2025-03-03;Sacred Orb;Chaos Orb;30;High
Phrecia;2025-03-04;Sacred Orb;Chaos Orb;33;High
Phrecia;2025-03-05;Sacred Orb;Chaos Orb;33;High
Phrecia;2025-03-06;Sacred Orb;Chaos Orb;34;High
Phrecia;2025-03-07;Sacred Orb;Chaos Orb;35;High
Phrecia;2025-03-08;Sacred Orb;Chaos Orb;39;High
Phrecia;2025-03-09;Sacred Orb;Chaos Orb;39.85;High
Phrecia;2025-03-10;Sacred Orb;Chaos Orb;39;High
Phrecia;2025-03-11;Sacred Orb;Chaos Orb;39;High
Phrecia;2025-03-12;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-13;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-14;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-15;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-16;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-17;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-18;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-19;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-20;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-21;Sacred Orb;Chaos Orb;39;High
Phrecia;2025-03-22;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-23;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-24;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-25;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-26;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-27;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-28;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-29;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-30;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-03-31;Sacred Orb;Chaos Orb;39.4;High
Phrecia;2025-04-01;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-04-02;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-04-03;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-04-04;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-04-05;Sacred Orb;Chaos Orb;39.9;High
Phrecia;2025-04-06;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-04-07;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-04-08;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-04-09;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-04-10;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-04-11;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-04-12;Sacred Orb;Chaos Orb;40;High
Phrecia;2025-04-13;Sacred Orb;Chaos Orb;39.975;High
Phrecia;2025-04-14;Sacred Orb;Chaos Orb;39.21893;High
Phrecia;2025-04-15;Sacred Orb;Chaos Orb;39;High
Phrecia;2025-04-16;Sacred Orb;Chaos Orb;38.75466;High
Phrecia;2025-04-17;Sacred Orb;Chaos Orb;38.78543;High
Phrecia;2025-04-18;Sacred Orb;Chaos Orb;37.51384;High
Phrecia;2025-04-19;Sacred Orb;Chaos Orb;34.6426;High
Phrecia;2025-04-20;Sacred Orb;Chaos Orb;35.2;High
Phrecia;2025-04-21;Sacred Orb;Chaos Orb;35.5;High
Phrecia;2025-04-22;Sacred Orb;Chaos Orb;36;High
Phrecia;2025-04-23;Sacred Orb;Chaos Orb;35.2;High
Phrecia;2025-02-21;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-02-22;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-02-23;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-02-24;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-02-25;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-02-26;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-02-27;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-02-28;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-01;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-02;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-03;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-04;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-05;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-06;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-07;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-08;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-09;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-10;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-11;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-12;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-13;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-14;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-15;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-16;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-17;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-18;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-19;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-20;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-21;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-22;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-23;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-24;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-25;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-26;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-27;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-28;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-29;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-30;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-03-31;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-01;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-02;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-03;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-04;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-05;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-06;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-07;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-08;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-09;Splinter of Esh;Chaos Orb;1.4;High
Phrecia;2025-04-10;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-11;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-12;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-13;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-14;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-15;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-16;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-17;Splinter of Esh;Chaos Orb;1.4;High
Phrecia;2025-04-18;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-19;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-20;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-21;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-22;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-04-23;Splinter of Esh;Chaos Orb;1;High
Phrecia;2025-02-21;Maven's Chisel of Scarabs;Chaos Orb;1;High
Phrecia;2025-02-22;Maven's Chisel of Scarabs;Chaos Orb;1;High
Phrecia;2025-02-23;Maven's Chisel of Scarabs;Chaos Orb;1;High
Phrecia;2025-02-24;Maven's Chisel of Scarabs;Chaos Orb;1;High
Phrecia;2025-02-25;Maven's Chisel of Scarabs;Chaos Orb;1;High
Phrecia;2025-02-26;Maven's Chisel of Scarabs;Chaos Orb;6;High
Phrecia;2025-02-27;Maven's Chisel of Scarabs;Chaos Orb;12;High
Phrecia;2025-02-28;Maven's Chisel of Scarabs;Chaos Orb;12.3955;High
Phrecia;2025-03-01;Maven's Chisel of Scarabs;Chaos Orb;20;High
Phrecia;2025-03-02;Maven's Chisel of Scarabs;Chaos Orb;27.26;High
Phrecia;2025-03-03;Maven's Chisel of Scarabs;Chaos Orb;56;High
Phrecia;2025-03-04;Maven's Chisel of Scarabs;Chaos Orb;58.8;High
Phrecia;2025-03-05;Maven's Chisel of Scarabs;Chaos Orb;58.26;High
Phrecia;2025-03-06;Maven's Chisel of Scarabs;Chaos Orb;58.8;High
Phrecia;2025-03-07;Maven's Chisel of Scarabs;Chaos Orb;73.5;High
Phrecia;2025-03-08;Maven's Chisel of Scarabs;Chaos Orb;84.8;High
Phrecia;2025-03-09;Maven's Chisel of Scarabs;Chaos Orb;80;High
Phrecia;2025-03-10;Maven's Chisel of Scarabs;Chaos Orb;80;High
Phrecia;2025-03-11;Maven's Chisel of Scarabs;Chaos Orb;85;High
Phrecia;2025-03-12;Maven's Chisel of Scarabs;Chaos Orb;85;High
Phrecia;2025-03-13;Maven's Chisel of Scarabs;Chaos Orb;88.5;High
Phrecia;2025-03-14;Maven's Chisel of Scarabs;Chaos Orb;95.01429;High
Phrecia;2025-03-15;Maven's Chisel of Scarabs;Chaos Orb;102.5;High
Phrecia;2025-03-16;Maven's Chisel of Scarabs;Chaos Orb;105;High
Phrecia;2025-03-17;Maven's Chisel of Scarabs;Chaos Orb;105;High
Phrecia;2025-03-18;Maven's Chisel of Scarabs;Chaos Orb;105.9;High
Phrecia;2025-03-19;Maven's Chisel of Scarabs;Chaos Orb;107;High
Phrecia;2025-03-20;Maven's Chisel of Scarabs;Chaos Orb;107;High
Phrecia;2025-03-21;Maven's Chisel of Scarabs;Chaos Orb;106.6672;High
Phrecia;2025-03-22;Maven's Chisel of Scarabs;Chaos Orb;106.6672;High
Phrecia;2025-03-23;Maven's Chisel of Scarabs;Chaos Orb;105;High
Phrecia;2025-03-24;Maven's Chisel of Scarabs;Chaos Orb;105;High
Phrecia;2025-03-25;Maven's Chisel of Scarabs;Chaos Orb;105;High
Phrecia;2025-03-26;Maven's Chisel of Scarabs;Chaos Orb;103.66719;High
Phrecia;2025-03-27;Maven's Chisel of Scarabs;Chaos Orb;101.10051;High
Phrecia;2025-03-28;Maven's Chisel of Scarabs;Chaos Orb;100.0005;High
Phrecia;2025-03-29;Maven's Chisel of Scarabs;Chaos Orb;100;High
Phrecia;2025-03-30;Maven's Chisel of Scarabs;Chaos Orb;100;High
Phrecia;2025-03-31;Maven's Chisel of Scarabs;Chaos Orb;100;High
Phrecia;2025-04-01;Maven's Chisel of Scarabs;Chaos Orb;99;High
Phrecia;2025-04-02;Maven's Chisel of Scarabs;Chaos Orb;90;High
Phrecia;2025-04-03;Maven's Chisel of Scarabs;Chaos Orb;90;High
Phrecia;2025-04-04;Maven's Chisel of Scarabs;Chaos Orb;90;High
Phrecia;2025-04-05;Maven's Chisel of Scarabs;Chaos Orb;89;High
Phrecia;2025-04-06;Maven's Chisel of Scarabs;Chaos Orb;89;High
Phrecia;2025-04-07;Maven's Chisel of Scarabs;Chaos Orb;89;High
Phrecia;2025-04-08;Maven's Chisel of Scarabs;Chaos Orb;88;High
Phrecia;2025-04-09;Maven's Chisel of Scarabs;Chaos Orb;87.7;High
Phrecia;2025-04-10;Maven's Chisel of Scarabs;Chaos Orb;89.5;High
Phrecia;2025-04-11;Maven's Chisel of Scarabs;Chaos Orb;88.45732;High
Phrecia;2025-04-12;Maven's Chisel of Scarabs;Chaos Orb;87.01446;High
Phrecia;2025-04-13;Maven's Chisel of Scarabs;Chaos Orb;79;High
Phrecia;2025-04-14;Maven's Chisel of Scarabs;Chaos Orb;80;High
Phrecia;2025-04-15;Maven's Chisel of Scarabs;Chaos Orb;80;High
Phrecia;2025-04-16;Maven's Chisel of Scarabs;Chaos Orb;79.39003;High
Phrecia;2025-04-17;Maven's Chisel of Scarabs;Chaos Orb;75;High
Phrecia;2025-04-18;Maven's Chisel of Scarabs;Chaos Orb;75;High
Phrecia;2025-04-19;Maven's Chisel of Scarabs;Chaos Orb;75;High
Phrecia;2025-04-20;Maven's Chisel of Scarabs;Chaos Orb;71.2;High
Phrecia;2025-04-21;Maven's Chisel of Scarabs;Chaos Orb;68.87148;High
Phrecia;2025-04-22;Maven's Chisel of Scarabs;Chaos Orb;63.225;High
Phrecia;2025-04-23;Maven's Chisel of Scarabs;Chaos Orb;60;High
Phrecia;2025-02-21;Ancient Orb;Chaos Orb;6.15;High
Phrecia;2025-02-22;Ancient Orb;Chaos Orb;7;High
Phrecia;2025-02-23;Ancient Orb;Chaos Orb;4;High
Phrecia;2025-02-24;Ancient Orb;Chaos Orb;4;High
Phrecia;2025-02-25;Ancient Orb;Chaos Orb;4;High
Phrecia;2025-02-26;Ancient Orb;Chaos Orb;4;High
Phrecia;2025-02-27;Ancient Orb;Chaos Orb;4;High
Phrecia;2025-02-28;Ancient Orb;Chaos Orb;3.7;High
Phrecia;2025-03-01;Ancient Orb;Chaos Orb;4;High
Phrecia;2025-03-02;Ancient Orb;Chaos Orb;3.9;High
Phrecia;2025-03-03;Ancient Orb;Chaos Orb;3.33333;High
Phrecia;2025-03-04;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-05;Ancient Orb;Chaos Orb;3.24829;High
Phrecia;2025-03-06;Ancient Orb;Chaos Orb;3.17403;High
Phrecia;2025-03-07;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-08;Ancient Orb;Chaos Orb;2.94;High
Phrecia;2025-03-09;Ancient Orb;Chaos Orb;2.98;High
Phrecia;2025-03-10;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-11;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-12;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-13;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-14;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-15;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-16;Ancient Orb;Chaos Orb;2.90724;High
Phrecia;2025-03-17;Ancient Orb;Chaos Orb;2.9088;High
Phrecia;2025-03-18;Ancient Orb;Chaos Orb;2.9632;High
Phrecia;2025-03-19;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-20;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-21;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-22;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-23;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-24;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-25;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-03-26;Ancient Orb;Chaos Orb;2.99027;High
Phrecia;2025-03-27;Ancient Orb;Chaos Orb;2.85302;High
Phrecia;2025-03-28;Ancient Orb;Chaos Orb;2.73791;High
Phrecia;2025-03-29;Ancient Orb;Chaos Orb;2.90598;High
Phrecia;2025-03-30;Ancient Orb;Chaos Orb;2.92485;High
Phrecia;2025-03-31;Ancient Orb;Chaos Orb;2.95693;High
Phrecia;2025-04-01;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-04-02;Ancient Orb;Chaos Orb;2.97381;High
Phrecia;2025-04-03;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-04-04;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-04-05;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-04-06;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-04-07;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-04-08;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-04-09;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-04-10;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-04-11;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-04-12;Ancient Orb;Chaos Orb;3;High
Phrecia;2025-04-13;Ancient Orb;Chaos Orb;2.9415;High
Phrecia;2025-04-14;Ancient Orb;Chaos Orb;2.99125;High
Phrecia;2025-04-15;Ancient Orb;Chaos Orb;2.988;High
Phrecia;2025-04-16;Ancient Orb;Chaos Orb;2.93825;High
Phrecia;2025-04-17;Ancient Orb;Chaos Orb;2.8728;High
Phrecia;2025-04-18;Ancient Orb;Chaos Orb;2.7664;High
Phrecia;2025-04-19;Ancient Orb;Chaos Orb;2.55912;High
Phrecia;2025-04-20;Ancient Orb;Chaos Orb;2.5536;High
Phrecia;2025-04-21;Ancient Orb;Chaos Orb;2.5536;High
Phrecia;2025-04-22;Ancient Orb;Chaos Orb;2.57914;High
Phrecia;2025-04-23;Ancient Orb;Chaos Orb;2.5536;High
Phrecia;2025-02-21;Cartographer's Chisel;Chaos Orb;0.5;High
Phrecia;2025-02-22;Cartographer's Chisel;Chaos Orb;0.29948;High
Phrecia;2025-02-23;Cartographer's Chisel;Chaos Orb;0.25;High
Phrecia;2025-02-24;Cartographer's Chisel;Chaos Orb;0.25;High
Phrecia;2025-02-25;Cartographer's Chisel;Chaos Orb;0.28373;High
Phrecia;2025-02-26;Cartographer's Chisel;Chaos Orb;0.3;High
Phrecia;2025-02-27;Cartographer's Chisel;Chaos Orb;0.3;High
Phrecia;2025-02-28;Cartographer's Chisel;Chaos Orb;0.3;High
Phrecia;2025-03-01;Cartographer's Chisel;Chaos Orb;0.316;High
Phrecia;2025-03-02;Cartographer's Chisel;Chaos Orb;0.33333;High
Phrecia;2025-03-03;Cartographer's Chisel;Chaos Orb;0.365;High
Phrecia;2025-03-04;Cartographer's Chisel;Chaos Orb;0.491;High
Phrecia;2025-03-05;Cartographer's Chisel;Chaos Orb;0.5;High
Phrecia;2025-03-06;Cartographer's Chisel;Chaos Orb;0.5;High
Phrecia;2025-03-07;Cartographer's Chisel;Chaos Orb;0.5;High
Phrecia;2025-03-08;Cartographer's Chisel;Chaos Orb;0.5;High
Phrecia;2025-03-09;Cartographer's Chisel;Chaos Orb;0.5;High
Phrecia;2025-03-10;Cartographer's Chisel;Chaos Orb;0.5;High
Phrecia;2025-03-11;Cartographer's Chisel;Chaos Orb;0.5355;High
Phrecia;2025-03-12;Cartographer's Chisel;Chaos Orb;0.54764;High
Phrecia;2025-03-13;Cartographer's Chisel;Chaos Orb;0.5377;High
Phrecia;2025-03-14;Cartographer's Chisel;Chaos Orb;0.52733;High
Phrecia;2025-03-15;Cartographer's Chisel;Chaos Orb;0.52947;High
Phrecia;2025-03-16;Cartographer's Chisel;Chaos Orb;0.5248;High
Phrecia;2025-03-17;Cartographer's Chisel;Chaos Orb;0.5216;High
Phrecia;2025-03-18;Cartographer's Chisel;Chaos Orb;0.5168;High
Phrecia;2025-03-19;Cartographer's Chisel;Chaos Orb;0.51906;High
Phrecia;2025-03-20;Cartographer's Chisel;Chaos Orb;0.52141;High
Phrecia;2025-03-21;Cartographer's Chisel;Chaos Orb;0.52003;High
Phrecia;2025-03-22;Cartographer's Chisel;Chaos Orb;0.5168;High
Phrecia;2025-03-23;Cartographer's Chisel;Chaos Orb;0.5168;High
Phrecia;2025-03-24;Cartographer's Chisel;Chaos Orb;0.5168;High
Phrecia;2025-03-25;Cartographer's Chisel;Chaos Orb;0.51604;High
Phrecia;2025-03-26;Cartographer's Chisel;Chaos Orb;0.5084;High
Phrecia;2025-03-27;Cartographer's Chisel;Chaos Orb;0.49748;High
Phrecia;2025-03-28;Cartographer's Chisel;Chaos Orb;0.49397;High
Phrecia;2025-03-29;Cartographer's Chisel;Chaos Orb;0.5084;High
Phrecia;2025-03-30;Cartographer's Chisel;Chaos Orb;0.51615;High
Phrecia;2025-03-31;Cartographer's Chisel;Chaos Orb;0.52081;High
Phrecia;2025-04-01;Cartographer's Chisel;Chaos Orb;0.52281;High
Phrecia;2025-04-02;Cartographer's Chisel;Chaos Orb;0.52281;High
Phrecia;2025-04-03;Cartographer's Chisel;Chaos Orb;0.52614;High
Phrecia;2025-04-04;Cartographer's Chisel;Chaos Orb;0.52614;High
Phrecia;2025-04-05;Cartographer's Chisel;Chaos Orb;0.53152;High
Phrecia;2025-04-06;Cartographer's Chisel;Chaos Orb;0.54098;High
Phrecia;2025-04-07;Cartographer's Chisel;Chaos Orb;0.55478;High
Phrecia;2025-04-08;Cartographer's Chisel;Chaos Orb;0.53623;High
Phrecia;2025-04-09;Cartographer's Chisel;Chaos Orb;0.5328;High
Phrecia;2025-04-10;Cartographer's Chisel;Chaos Orb;0.5328;High
Phrecia;2025-04-11;Cartographer's Chisel;Chaos Orb;0.52327;High
Phrecia;2025-04-12;Cartographer's Chisel;Chaos Orb;0.56627;High
Phrecia;2025-04-13;Cartographer's Chisel;Chaos Orb;0.55545;High
Phrecia;2025-04-14;Cartographer's Chisel;Chaos Orb;0.61086;High
Phrecia;2025-04-15;Cartographer's Chisel;Chaos Orb;0.52765;High
Phrecia;2025-04-16;Cartographer's Chisel;Chaos Orb;0.52759;High
Phrecia;2025-04-17;Cartographer's Chisel;Chaos Orb;0.67901;High
Phrecia;2025-04-18;Cartographer's Chisel;Chaos Orb;0.52632;High
Phrecia;2025-04-19;Cartographer's Chisel;Chaos Orb;0.46968;High
Phrecia;2025-04-20;Cartographer's Chisel;Chaos Orb;0.49656;High
Phrecia;2025-04-21;Cartographer's Chisel;Chaos Orb;0.48888;High
Phrecia;2025-04-22;Cartographer's Chisel;Chaos Orb;0.48504;High
Phrecia;2025-04-23;Cartographer's Chisel;Chaos Orb;0.3996;High
Phrecia;2025-02-21;Simulacrum;Chaos Orb;5;High
Phrecia;2025-02-22;Simulacrum;Chaos Orb;7;High
Phrecia;2025-02-23;Simulacrum;Chaos Orb;7.9;High
Phrecia;2025-02-24;Simulacrum;Chaos Orb;10;High
Phrecia;2025-02-25;Simulacrum;Chaos Orb;14;High
Phrecia;2025-02-26;Simulacrum;Chaos Orb;14;High
Phrecia;2025-02-27;Simulacrum;Chaos Orb;14;High
Phrecia;2025-02-28;Simulacrum;Chaos Orb;15;High
Phrecia;2025-03-01;Simulacrum;Chaos Orb;18.4455;High
Phrecia;2025-03-02;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-03;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-04;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-05;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-06;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-07;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-08;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-09;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-10;Simulacrum;Chaos Orb;17;High
Phrecia;2025-03-11;Simulacrum;Chaos Orb;17;High
Phrecia;2025-03-12;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-13;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-14;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-15;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-16;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-17;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-18;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-19;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-20;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-21;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-22;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-23;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-24;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-25;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-26;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-27;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-28;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-29;Simulacrum;Chaos Orb;18;High
Phrecia;2025-03-30;Simulacrum;Chaos Orb;16;High
Phrecia;2025-03-31;Simulacrum;Chaos Orb;15;High
Phrecia;2025-04-01;Simulacrum;Chaos Orb;15;High
Phrecia;2025-04-02;Simulacrum;Chaos Orb;15;High
Phrecia;2025-04-03;Simulacrum;Chaos Orb;15;High
Phrecia;2025-04-04;Simulacrum;Chaos Orb;15;High
Phrecia;2025-04-05;Simulacrum;Chaos Orb;15;High
Phrecia;2025-04-06;Simulacrum;Chaos Orb;20;High
Phrecia;2025-04-07;Simulacrum;Chaos Orb;20;High
Phrecia;2025-04-08;Simulacrum;Chaos Orb;20;High
Phrecia;2025-04-09;Simulacrum;Chaos Orb;20;High
Phrecia;2025-04-10;Simulacrum;Chaos Orb;20;High
Phrecia;2025-04-11;Simulacrum;Chaos Orb;20;High
Phrecia;2025-04-12;Simulacrum;Chaos Orb;20;High
Phrecia;2025-04-13;Simulacrum;Chaos Orb;21.429;High
Phrecia;2025-04-14;Simulacrum;Chaos Orb;21.41114;High
Phrecia;2025-04-15;Simulacrum;Chaos Orb;22.07164;High
Phrecia;2025-04-16;Simulacrum;Chaos Orb;21;High
Phrecia;2025-04-17;Simulacrum;Chaos Orb;22.61712;High
Phrecia;2025-04-18;Simulacrum;Chaos Orb;21.3;High
Phrecia;2025-04-19;Simulacrum;Chaos Orb;21;High
Phrecia;2025-04-20;Simulacrum;Chaos Orb;20.8;High
Phrecia;2025-04-21;Simulacrum;Chaos Orb;20.0004;High
Phrecia;2025-04-22;Simulacrum;Chaos Orb;20.2004;High
Phrecia;2025-04-23;Simulacrum;Chaos Orb;20.0004;High
Phrecia;2025-02-21;Divine Vessel;Chaos Orb;3;High
Phrecia;2025-02-22;Divine Vessel;Chaos Orb;3.4;High
Phrecia;2025-02-23;Divine Vessel;Chaos Orb;4;High
Phrecia;2025-02-24;Divine Vessel;Chaos Orb;4;High
Phrecia;2025-02-25;Divine Vessel;Chaos Orb;3;High
Phrecia;2025-02-26;Divine Vessel;Chaos Orb;3;High
Phrecia;2025-02-27;Divine Vessel;Chaos Orb;3;High
Phrecia;2025-02-28;Divine Vessel;Chaos Orb;3;High
Phrecia;2025-03-01;Divine Vessel;Chaos Orb;2.5;High
Phrecia;2025-03-02;Divine Vessel;Chaos Orb;2.5;High
Phrecia;2025-03-03;Divine Vessel;Chaos Orb;2.72377;High
